id,address,city,state,zipcode,latitude,longitude,bedrooms,bathrooms,rooms,squareFootage,lotSize,yearBuilt,lastSaleDate,lastSaleAmount,priorSaleDate,priorSaleAmount,estimated_value
8765722,940 Winona Ct,Denver,CO,80204,39.732021,-105.04719,2,1,4,772,6250,1954,2015-05-26,242000,2008-06-05,103000,355532
2162561,720 Raleigh St,Denver,CO,80204,39.728692,-105.041312,2,1,5,772,6270,1926,2010-04-15,155500,2005-05-31,140000,345688
7212785,862 Meade St,Denver,CO,80204,39.730449,-105.035887,2,1,4,772,6270,1913,2016-03-01,146875,2010-09-16,46500,301815
16559787,736 Tennyson St,Denver,CO,80204,39.728974,-105.043482,2,1,4,1028,6250,1925,2017-05-23,260000,2017-05-08,235000,376873
22895309,469 Raleigh St,Denver,CO,80204,39.724241,-105.041903,2,1,4,1028,5860,1950,1998-06-03,87800,,,237150
967689,440 Lowell Blvd,Denver,CO,80204,39.72367,-105.034771,2,1,4,1028,6340,1940,2016-03-04,187500,2007-01-03,108000,270248
48917832,771 Lipan St,Denver,CO,80204,39.728642,-105.001937,4,1,7,1540,3125,1886,2017-06-05,277000,2010-03-22,178000,388458
17492820,3461 W 14th Ave,Denver,CO,80204,39.738653,-105.032736,1,1,3,517,2300,1926,2016-12-02,365000,2015-03-25,440000,237596
52429885,955 Meade St,Denver,CO,80204,39.732402,-105.036536,2,2,4,773,6240,1954,2014-08-26,245000,2014-08-21,65800,371136
25171011,712 Quitman St,Denver,CO,80204,39.728919,-105.040532,1,1,4,773,3461,1922,2008-12-16,59900,2008-09-17,0,259300
184756606,1540 Lowell Blvd,Denver,CO,80204,39.74126,-105.03423,3,2,5,1029,4410,1961,2013-08-28,257500,2007-07-16,0,521460
13483591,622 Fox St,Denver,CO,80204,39.726238,-104.994871,2,2,5,1029,4162,1904,2008-07-17,204892,2007-12-27,190000,433988
7508721,1268 Lipan St,Denver,CO,80204,39.736566,-105.001212,3,1,6,1029,3750,1885,2006-03-15,216000,2002-08-29,170000,365071
17080943,850 Grove St,Denver,CO,80204,39.7303,-105.02606,3,2,6,1029,6250,1945,2013-01-22,155000,2008-07-02,130000,331078
18762407,965 Julian St,Denver,CO,80204,39.732242,-105.031311,3,1,6,1285,6250,1949,2004-02-02,110000,,,315306
184301614,1411 Lipan St,Denver,CO,80204,39.738792,-105.001884,3,1,8,1285,3690,1890,1998-09-02,80000,,,358931
16833990,762 Tennyson St,Denver,CO,80204,39.729384,-105.043483,3,2,5,1285,6270,1955,2014-05-15,245000,2013-09-04,125000,373851
39543203,301 W 5th Ave,Denver,CO,80204,39.724341,-104.992287,3,2,6,1285,1875,1886,2011-05-26,270000,2010-04-26,0,463588
49330629,4743 W 10th Ave,Denver,CO,80204,39.733317,-105.048043,2,2,6,774,6250,1953,2001-09-25,154500,2001-03-13,0,318477
51272852,1208 Lipan St,Denver,CO,80204,39.73552,-105.001225,2,1,5,774,5620,1890,2011-11-28,180000,2000-11-24,110000,346015
146076037,1736 Grove St,Denver,CO,80204,39.744729,-105.026443,2,2,4,774,5620,1929,2010-06-09,180000,2010-01-12,75000,479927
1789760,925 Quitman St,Denver,CO,80204,39.731595,-105.040882,2,1,5,1030,6270,1954,2009-11-03,135000,2002-05-23,149000,307583
292596,1395 Tennyson St,Denver,CO,80204,39.738304,-105.044343,2,2,6,1286,6300,1939,2010-07-13,221000,2001-08-29,235000,502608
3771538,1350 Stuart St,Denver,CO,80204,39.73791,-105.04247,3,2,7,1286,4690,1923,2006-06-28,130000,2006-06-11,96000,428714
49302096,1423 Lipan St,Denver,CO,80204,39.73899,-105.001885,2,2,4,1286,4690,1885,2013-06-26,250000,2001-11-15,169900,483434
147814441,650 Perry St,Denver,CO,80204,39.727546,-105.039139,1,2,3,1542,6260,1910,2015-01-13,240000,2006-09-26,84000,356404
51322679,550 Tennyson St,Denver,CO,80204,39.725341,-105.04363,1,2,8,1798,13900,1924,1999-06-30,106000,,,356308
4761954,704 Quitman St,Denver,CO,80204,39.728438,-105.040229,3,1,5,775,3260,1921,2014-03-21,138900,2005-10-11,95411,256177
8441956,410 Lowell Blvd,Denver,CO,80204,39.723257,-105.034767,2,2,4,1031,6310,1946,2015-10-16,230000,2015-07-21,185000,334625
556250,2619 W 12th Ave,Denver,CO,80204,39.734949,-105.01993,3,1,6,1031,5774,1890,2015-03-19,201000,2008-11-10,120000,357675
3790638,4300 W 5th Ave,Denver,CO,80204,39.724385,-105.04305,3,1,6,1031,7010,1952,2006-07-31,145000,,,250279
15378189,1463 Newton St,Denver,CO,80204,39.739633,-105.037324,2,2,5,1287,4690,1908,2009-06-26,268000,2009-01-26,86700,451055
15838993,805 W 9th Ave,Denver,CO,80204,39.730724,-104.997791,3,3,7,1799,3220,1900,2013-11-25,355000,2009-07-30,299000,532174
184305459,1227 Osceola St,Denver,CO,80204,39.735443,-105.038456,2,1,4,776,7810,1900,2015-09-08,325000,1990-05-01,7622,419237
4763453,1357 Xavier St,Denver,CO,80204,39.737762,-105.050139,2,2,4,776,6250,1922,2015-09-04,332000,2005-10-06,120000,436119
146458954,2717 W Holden Pl,Denver,CO,80204,39.73583,-105.020757,2,1,5,776,4687,1902,2016-11-29,250000,1999-04-21,0,258547
20170941,901 Winona Ct,Denver,CO,80204,39.731405,-105.047832,2,2,6,776,7000,1954,2002-11-29,181000,,,308522
3581218,2940 W Short Pl,Denver,CO,80204,39.722677,-105.024258,2,1,4,776,6000,1940,2006-10-04,156730,,,254789
184303976,1400 Zenobia St,Denver,CO,80204,39.73868,-105.051868,2,2,4,1032,3799,1946,2016-08-01,130000,2012-11-14,142000,225664
7235655,820 Lipan St,Denver,CO,80204,39.729324,-105.001231,2,1,5,1032,3750,1888,2014-06-03,251000,2011-06-06,167000,369429
18719912,525 Vrain St,Denver,CO,80204,39.72453,-105.04657,2,1,4,1544,6640,1953,2012-09-24,113000,,,316487
4063163,1389 Raleigh St,Denver,CO,80204,39.738302,-105.041998,4,3,6,2056,6250,1909,2014-11-25,620000,2013-06-05,0,583906
43032248,431 Delaware St,Denver,CO,80204,39.723196,-104.993152,3,2,7,2056,4690,1896,2003-12-16,287880,,,568774
18804917,447 Cherokee St,Denver,CO,80204,39.723551,-104.99236,2,1,5,777,1585,1902,2016-11-21,340000,2016-04-01,210000,356061
22823550,621 Lipan St,Denver,CO,80204,39.726222,-105.00195,1,1,4,777,3140,1890,2011-11-29,39999,2011-11-18,10000,302189
1789750,954 Raleigh St,Denver,CO,80204,39.732563,-105.041327,2,2,4,777,6270,1955,2007-11-27,111500,2007-07-05,111500,306508
16865431,847 Lipan St,Denver,CO,80204,39.729813,-105.001933,1,1,4,1289,3130,1890,2015-09-17,368000,2002-09-05,192870,389946
1800536,657 Elati St,Denver,CO,80204,39.726789,-104.994349,3,1,6,1289,4162,1891,2012-06-08,270000,2003-12-03,175000,525123
51569021,714 Osceola St,Denver,CO,80204,39.728617,-105.038059,3,1,5,1545,7320,1954,2000-09-01,165500,,,365682
15264311,3800 W 17th Ave,Denver,CO,80204,39.743759,-105.037302,3,2,8,1545,7810,1942,2007-11-06,425000,,,697310
26303825,1926 Irving St,Denver,CO,80204,39.747037,-105.029596,3,4,7,2313,4690,1910,2014-10-07,585000,2009-09-22,0,814214
25648605,600 Stuart St,Denver,CO,80204,39.725868,-105.042404,1,1,4,522,3360,1927,2017-06-20,123020,1983-06-01,33000,220456
143367,1055 Hazel Ct,Denver,CO,80204,39.733974,-105.027858,1,1,3,522,4690,1921,2005-03-04,105000,2004-11-30,0,253815
9593671,709 Raleigh St,Denver,CO,80204,39.728697,-105.041953,2,0.5,4,522,6270,1921,2006-09-07,66000,2005-03-21,65000,257073
24770070,1331 Wolff St,Denver,CO,80204,39.737212,-105.049011,2,2,4,778,6250,1952,2017-07-12,406405,2017-07-11,364405,402395
1027807,1326 Xavier St,Denver,CO,80204,39.737212,-105.049508,2,1,4,778,6250,1952,2008-01-03,117500,2007-10-24,0,396031
4761948,616 Perry St,Denver,CO,80204,39.726312,-105.039133,2,1,5,778,6260,1925,2008-02-08,76500,2008-01-07,0,289076
24770072,1318 Xavier St,Denver,CO,80204,39.737075,-105.049509,2,1,4,778,6250,1952,2016-01-05,334100,2012-10-29,110500,439304
51249685,736 Raleigh St,Denver,CO,80204,39.728956,-105.041314,3,1,6,1034,6780,1923,2000-12-29,142500,1999-07-16,107500,298594
147816965,3508 W 7th Ave,Denver,CO,80204,39.727433,-105.034272,3,1,5,1034,7130,1953,2017-01-10,330000,1995-09-21,61000,339668
48971109,1386 Perry St,Denver,CO,80204,39.738146,-105.038985,2,1,5,1034,4690,1908,2014-10-09,309000,2009-07-16,149000,409164
184285660,1010 Lowell Blvd,Denver,CO,80204,39.733238,-105.034244,2,1,5,1034,7150,1953,2016-10-31,120000,1995-08-01,60000,214130
184790334,451 Yates St,Denver,CO,80204,39.723031,-105.051227,2,1,5,1290,7500,1953,2015-09-23,210000,1996-12-18,33500,331331
3771490,657 Raleigh St,Denver,CO,80204,39.727834,-105.041941,2,1,4,779,5860,1954,1998-05-05,99900,,,294199
16775130,438 Osceola St,Denver,CO,80204,39.72368,-105.038072,2,1,4,779,5960,1941,2015-11-03,213000,2009-05-21,0,247279
510636,653 Raleigh St,Denver,CO,80204,39.727697,-105.04194,2,1,5,779,5860,1954,2005-08-05,137800,2005-05-10,0,299199
52426682,430 Santa Fe Dr,Denver,CO,80204,39.723161,-104.998296,2,2,4,779,2730,1923,2016-11-30,345000,2010-05-24,75000,358472
4421955,495 Wolff St,Denver,CO,80204,39.723408,-105.048874,2,1,4,779,7880,1954,2017-07-17,275000,2010-06-10,143000,272635
21695979,1042 Lowell Blvd,Denver,CO,80204,39.733786,-105.034246,3,2,5,1035,7150,1953,2010-03-01,152500,2009-11-04,0,311000
5272487,1047 Kalamath St,Denver,CO,80204,39.73296,-105.000573,2,1,5,1035,7510,1895,2011-10-17,210000,2010-05-10,194765,400092
22401252,480 Utica St,Denver,CO,80204,39.723674,-105.044803,3,2,5,1035,6250,1946,1999-10-06,115000,,,300239
184297239,1635 Xavier St,Denver,CO,80204,39.74288,-105.050081,2,2,6,1547,5450,1947,2011-02-28,395000,,,371671
14702826,1575 Yates St,Denver,CO,80204,39.741758,-105.051265,4,2,10,2315,9000,1885,2012-12-07,372000,2003-09-25,315000,694450
29803109,1901 Meade St,Denver,CO,80204,39.746615,-105.03609,4,3,8,3083,10300,1962,2006-02-01,300000,,,824665
3944422,1310 Xavier St,Denver,CO,80204,39.736938,-105.049509,2,2,4,780,6250,1952,2015-06-22,300000,2006-04-27,166900,449872
22425373,410 Stuart St,Denver,CO,80204,39.723281,-105.042395,2,1,4,780,5860,1940,2001-11-01,127000,,,243014
23319351,1343 Wolff St,Denver,CO,80204,39.737486,-105.04901,2,2,4,780,6250,1952,2002-06-10,179000,,,405870
151944226,715 Hooker St,Denver,CO,80204,39.72798,-105.02916,2,1,4,780,6750,1949,2013-09-09,105000,,,275490
43043211,1066 King St,Denver,CO,80204,39.734129,-105.032982,2,1,4,780,6250,1949,2010-06-03,76500,2003-04-25,158000,316717
16559971,1376 Raleigh St,Denver,CO,80204,39.738027,-105.041322,2,1,4,780,6250,1926,2012-04-03,150000,,,386206
51319322,1255 Xavier St,Denver,CO,80204,39.736086,-105.050129,3,2,5,1036,6500,1955,2000-07-27,155000,,,401310
24927371,926 Raleigh St,Denver,CO,80204,39.731598,-105.041323,3,1,5,1036,6270,1954,2016-01-07,220000,2000-07-03,122000,284055
51054942,1701 Grove St,Denver,CO,80204,39.744099,-105.027183,3,3,6,1036,4160,1999,2012-02-22,225000,2005-02-15,122500,562837
49074182,4630 W 5th Ave,Denver,CO,80204,39.723566,-105.046359,3,1,5,1036,12700,1947,2001-08-13,161000,,,318008
1764929,1448 Tennyson St,Denver,CO,80204,39.739485,-105.043674,3,2,6,1292,6250,1936,2011-07-08,262000,2006-12-12,243000,500266
15377277,650 Inca St,Denver,CO,80204,39.726624,-104.997235,4,2,8,1548,3125,1884,2007-11-15,225000,2003-04-16,202000,522903
10333280,5050 W 17th Ave,Denver,CO,80204,39.743745,-105.051781,3,3,6,2572,11100,1951,2015-10-22,599900,2006-10-27,410000,625149
29136126,431 W 8th Ave,Denver,CO,80204,39.729175,-104.993691,2,1,5,781,2350,1895,2009-11-05,195000,2008-11-12,160000,309611
184303834,1438 Lipan St,Denver,CO,80204,39.73922,-105.001187,2,1,5,1037,3670,1885,2016-03-29,275400,2013-02-06,115000,367267
147888586,1110 Mariposa St,Denver,CO,80204,39.73394,-105.00246,2,2,5,1293,3750,1890,2014-07-14,348000,2011-06-28,230000,450708
10282306,1359 Osceola St,Denver,CO,80204,39.737494,-105.038487,2,1,4,526,4690,1890,2010-06-01,85000,2007-06-12,59900,266427
23636970,544 Raleigh St,Denver,CO,80204,39.725405,-105.041318,2,1,5,782,5320,1924,1998-02-25,89500,1998-02-04,80500,242993
7308025,945 King St,Denver,CO,80204,39.731976,-105.033622,3,1,6,1038,6250,1949,2015-07-17,266000,2008-02-29,92200,316781
16775166,4910 W 5th Ave,Denver,CO,80204,39.723784,-105.050061,2,2,5,1038,12600,1952,2017-03-24,359000,2011-07-14,215000,366134
24927377,929 Raleigh St,Denver,CO,80204,39.731738,-105.041965,2,1,5,1038,6270,1917,2010-09-15,92000,2010-07-21,0,367409
184799990,1930 Newton St,Denver,CO,80204,39.747084,-105.036634,3,2,6,1038,4760,1929,2016-05-02,590000,2016-01-25,515000,575103
184290123,1565 Tennyson St,Denver,CO,80204,39.741682,-105.044361,2,2,5,1038,6250,1941,2014-02-03,283500,2000-05-22,,534918
18469482,967 Hooker St,Denver,CO,80204,39.732374,-105.028982,2,2,5,1294,6250,1947,2012-03-15,147000,2011-09-07,78000,335509
30546344,1125 W 13th Ave,Denver,CO,80204,39.737052,-105.002336,2,4,4,1550,1570,2012,2006-12-27,17000,2006-09-22,15000,503844
1026755,1032 Kalamath St,Denver,CO,80204,39.732728,-104.99972,5,3,8,2062,5610,1890,2008-10-03,259900,2008-01-22,0,570615
9092563,652 Meade St,Denver,CO,80204,39.727634,-105.035877,1,1,4,527,3130,1910,2007-11-09,33000,2006-10-17,129827,230565
1789722,1325 Zenobia St,Denver,CO,80204,39.737241,-105.052382,2,1,4,783,7000,1947,2015-09-22,248000,1994-12-01,21000,380044
537827,2921 W Short Pl,Denver,CO,80204,39.723123,-105.023702,2,1,5,783,7156,1922,2015-09-02,185000,2010-02-24,76000,259089
4763450,1430 Zenobia St,Denver,CO,80204,39.73915,-105.051762,2,1,4,783,7120,1946,2017-04-17,385000,2016-07-18,285000,376763
7371777,1036 Perry St,Denver,CO,80204,39.733687,-105.038977,2,1,6,1295,6250,1955,2013-12-23,121500,2002-04-16,0,307675
43142519,480 Fox St,Denver,CO,80204,39.723882,-104.995036,2,2,5,1295,2998,1896,2009-10-21,279900,2003-09-17,0,470687
39654033,762 Lipan St,Denver,CO,80204,39.728486,-105.001228,2,2,5,1295,5620,1895,2012-08-15,211000,2004-04-04,0,377155
49189418,413 Fox St,Denver,CO,80204,39.72291,-104.99548,2,1,5,1295,4375,1895,2001-09-19,139900,2001-07-16,0,496991
5229585,695 Hooker St,Denver,CO,80204,39.72767,-105.029146,2,1,4,784,6750,1949,2007-02-12,140000,2006-07-14,99000,276271
21441443,630 Quitman St,Denver,CO,80204,39.726934,-105.040224,2,2,4,784,6260,1947,2017-05-09,253950,,52300,370836
18077539,614 Lowell Blvd,Denver,CO,80204,39.726205,-105.034825,2,1,5,784,5090,1925,2017-05-31,215000,2017-05-30,215000,349095
9443956,1240 Newton St,Denver,CO,80204,39.735547,-105.036605,2,1,5,1040,6250,1890,2006-08-07,87900,2006-08-07,87900,395521
52566149,629 Osceola St,Denver,CO,80204,39.726839,-105.038691,2,1,6,1040,7450,1906,2012-02-10,83000,,,317257
148813575,472 Elati St,Denver,CO,80204,39.723975,-104.993765,3,2,6,1040,2677,1926,2015-05-01,481000,2014-10-06,275000,460614
18410973,421 Raleigh St,Denver,CO,80204,39.723417,-105.0419,2,1,6,1040,5860,1926,2008-11-26,100000,2008-10-23,0,304927
1744098,810 Lowell Blvd,Denver,CO,80204,39.729612,-105.034803,2,1,4,1040,6260,1949,2017-02-08,265000,2006-03-07,153000,300229
153078060,1255 Osceola St,Denver,CO,80204,39.735768,-105.038451,3,1,6,1040,6250,1900,2012-07-05,52000,,,416485
16559976,1383 Raleigh St,Denver,CO,80204,39.737993,-105.041997,2,2,5,1040,9375,1922,2012-06-21,275000,,,494441
221205970,470 Tennyson St,Denver,CO,80204,39.724002,-105.043953,3,2,8,1296,6978,2013,2015-03-02,319000,2013-08-15,33000,375865
11503612,1056 Mariposa St,Denver,CO,80204,39.733202,-105.002456,3,2,6,1552,3120,1908,2014-09-02,403000,2008-08-21,175000,508252
1534162,2615 W 12th Ave,Denver,CO,80204,39.734964,-105.019753,4,2,9,2064,5062,1920,2017-07-17,250000,2001-10-09,170000,261156
9284479,1052 Lipan St,Denver,CO,80204,39.733126,-105.001213,2,1,5,785,3750,1885,2013-07-30,199260,2008-10-31,125750,350762
1026761,1212 Lipan St,Denver,CO,80204,39.735603,-105.001204,2,1,5,785,3750,1890,2006-05-13,162500,2004-11-18,110000,344287
51271893,522 Kalamath St,Denver,CO,80204,39.72458,-104.9997,1,1,8,1041,6586,1893,2000-08-09,125000,,,388213
2059767,4660 W Short Pl,Denver,CO,80204,39.722681,-105.046994,3,1,6,1041,6300,1953,1998-09-22,101000,,,276108
9734346,1090 Hazel Ct,Denver,CO,80204,39.734606,-105.027205,3,1,5,1041,6250,1949,2006-11-07,150000,,,309451
7697447,677 Galapago St,Denver,CO,80204,39.727121,-104.996711,3,1,6,1297,4027,1889,2007-03-20,157000,2006-06-01,252108,461412
16559970,1346 Raleigh St,Denver,CO,80204,39.737478,-105.04132,2,4,6,1297,6250,1933,2012-06-18,344000,2010-01-28,180000,541605
967679,449 Lowell Blvd,Denver,CO,80204,39.723906,-105.035398,3,2,7,1297,8940,1924,2012-09-04,95000,2008-06-03,52000,330777
43198937,963 Lipan St,Denver,CO,80204,39.731672,-105.001928,4,2,7,1553,4380,1890,2003-09-05,222500,,,463315
184304102,227 W 5th Ave,Denver,CO,80204,39.724384,-104.991581,3,3,6,1809,5637,1900,2011-08-15,230000,,,797280
11694072,465 Meade St,Denver,CO,80204,39.724216,-105.036495,2,2,4,786,6020,1942,2011-03-21,148600,2008-01-18,90000,336615
17071590,1032 Hooker St,Denver,CO,80204,39.733509,-105.028354,2,1,5,786,6250,1925,2013-08-08,201500,2000-11-01,161000,342592
48331692,1065 King St,Denver,CO,80204,39.734198,-105.033679,2,1,5,786,7350,1924,2010-01-11,140000,2009-09-28,0,361807
22519513,635 Galapago St,Denver,CO,80204,39.726295,-104.9967,4,3,7,1554,3125,1890,2015-12-31,440000,2012-04-16,320000,534198
5112850,1614 Yates St,Denver,CO,80204,39.74273,-105.050583,2,1,5,787,6250,1928,2005-09-29,233345,,,431701
18370725,657 Irving St,Denver,CO,80204,39.727217,-105.030408,2,1,5,787,6230,1928,2008-11-14,44900,2008-10-14,65000,279957
1534171,2635 W Holden Pl,Denver,CO,80204,39.735833,-105.020289,2,1,5,787,6250,1898,2016-12-23,575000,1992-10-01,25000,286411
3635949,545 Yates St,Denver,CO,80204,39.724614,-105.051272,2,2,4,1043,7100,1954,2013-03-27,175000,,,336468
204651645,1001 King St,Denver,CO,80204,39.7331,-105.033673,3,2,5,1299,7350,1948,2009-07-27,159900,2008-10-30,3000,342158
184689979,947 Federal Blvd,Denver,CO,80204,39.732106,-105.025536,2,2,6,5139,12500,1985,2017-02-02,750000,,225000,758084
51068168,429 W 8th Ave,Denver,CO,80204,39.729175,-104.993602,1,1,5,788,2350,1895,2009-11-05,195000,2000-11-24,115000,298721
1744613,804 Newton St,Denver,CO,80204,39.729488,-105.03702,3,1,6,1044,5870,1970,2015-08-24,200000,2012-08-06,135000,371256
2965932,647 Knox Ct,Denver,CO,80204,39.726987,-105.032865,3,3,5,1300,6250,2007,2005-11-02,41000,2004-05-14,124000,433341
16865432,841 Lipan St,Denver,CO,80204,39.729744,-105.001935,4,2,6,1300,3130,1895,2016-07-06,450000,1990-12-01,24500,422436
39540559,1823 Hooker St # 3,Denver,CO,80204,,,3,2,5,1300,7000,1955,2015-12-21,465000,2015-12-01,419000,540293
140050111,1425 Yates St,Denver,CO,80204,39.73901,-105.051265,3,2,6,1300,7500,1947,2016-09-29,399900,2014-11-17,305000,430836
368726,537 Stuart St,Denver,CO,80204,39.725283,-105.04305,2,1,4,789,6950,1926,2011-12-16,53500,2011-06-07,0,276089
1152056,1425 Winona Ct,Denver,CO,80204,39.739008,-105.04785,2,1,4,789,6250,1942,2016-05-03,350000,2005-02-02,209000,405212
18270543,1000 Irving St,Denver,CO,80204,39.733098,-105.029509,3,2,5,790,6250,1944,1999-05-20,103000,,,286113
146764,885 Tennyson St,Denver,CO,80204,39.730924,-105.044256,2,1,5,790,7500,1954,2016-03-01,146875,2009-02-19,0,294099
967695,611 Meade St,Denver,CO,80204,39.726139,-105.036506,2,1,4,790,5950,1941,2001-05-29,146000,1998-12-15,99000,260486
16833988,875 Tennyson St,Denver,CO,80204,39.73079,-105.044256,2,1,5,790,7500,1954,2008-02-14,119800,,,294569
3606765,655 Quitman St,Denver,CO,80204,39.72762,-105.04086,2,1,5,790,12500,1915,2012-02-21,25000,2010-06-03,66000,303302
3601881,4515 W 10th Ave,Denver,CO,80204,39.7333,-105.045875,2,1,5,1046,6250,1951,2011-09-20,128000,2011-04-04,0,285592
184781484,1378 Tennyson St,Denver,CO,80204,39.738029,-105.043669,2,2,5,1046,6250,1940,1998-10-27,119900,,,428294
17944198,653 Newton St,Denver,CO,80204,39.727676,-105.037612,3,2,7,1302,5960,1947,2017-05-30,247000,,,364855
34223273,710 Lowell Blvd,Denver,CO,80204,39.728674,-105.034799,3,1,6,1302,7815,1921,2010-12-27,153000,2010-04-26,0,341095
4763451,1467 Yates St,Denver,CO,80204,39.739747,-105.051263,2,2,6,1302,4690,1901,2011-12-01,160000,2011-11-18,0,449242
184301701,421 Delaware St,Denver,CO,80204,39.723096,-104.993151,2,2,8,1558,4687,1892,2014-10-16,440000,1993-04-01,66900,546428
1027804,1368 Wolff St,Denver,CO,80204,39.737897,-105.04835,3,2,5,1558,6250,1910,2012-12-12,268200,2007-02-09,241000,509147
143241827,1049 Hazel Ct,Denver,CO,80204,39.733869,-105.027859,4,2,8,1814,4690,1889,2013-10-18,110500,2013-09-25,110500,375558
1789529,2831 W Short Pl,Denver,CO,80204,39.723055,-105.02264,1,1,4,535,4530,1923,2005-04-12,85000,,,237076
5229605,547 Cherokee St,Denver,CO,80204,39.72503,-104.992367,2,1,5,791,1570,1891,2006-10-03,144900,2006-03-06,116625,356091
7143725,607 Lowell Blvd,Denver,CO,80204,39.725996,-105.035418,2,1,4,791,5950,1924,2006-09-22,103000,2006-04-04,162128,243376
184760961,543 Cherokee St,Denver,CO,80204,39.724925,-104.992365,2,1,5,791,3150,1896,2015-01-02,262000,2014-11-28,228900,344285
30429649,419 W 8th Ave,Denver,CO,80204,39.729177,-104.99338,1,1,5,791,3045,1900,2014-08-26,239000,2006-05-17,160500,339901
12138538,475 Meade St,Denver,CO,80204,39.724354,-105.036497,2,1,5,1047,6020,1929,2007-12-18,102000,2007-08-17,0,278133
53053800,1301 Raleigh St,Denver,CO,80204,39.736792,-105.041992,2,2,5,1047,6250,1948,2012-02-14,95000,2011-10-06,0,412770
21095527,1342 Xavier St,Denver,CO,80204,39.737487,-105.049508,2,2,5,1047,6250,1952,2008-05-19,175000,2008-05-19,175000,425983
24828027,1632 Osceola St,Denver,CO,80204,39.74344,-105.03779,2,2,5,1047,4870,1941,2017-05-18,500000,1977-07-01,36000,496415
46122299,1675 Utica St,Denver,CO,80204,39.743577,-105.045486,2,2,5,1303,8000,1949,2002-05-20,239950,,,524141
140659906,568 Galapago St,Denver,CO,80204,39.725366,-104.996058,5,2,7,1815,3120,1901,2017-06-02,505000,2013-12-23,365000,508852
